,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q
167,2017/10/09,14:49:30,321,31410170,1,3,3,CHECK,0,0,1,2,3,1507528157,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_3
168,2017/10/09,14:49:41,321,31410170,1,4,3,CHECK,0,0,1,2,3,1507528170,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
169,2017/10/09,14:49:56,321,31410170,1,5,3,CHECK,0,0,1,2,3,1507528182,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
170,2017/10/09,14:50:15,321,31410170,2,1,3,CHECK,0,0,1,2,3,1507528199,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
171,2017/10/09,14:50:28,321,31410170,2,2,3,CHECK,0,0,1,2,3,1507528216,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
172,2017/10/09,14:50:39,321,31410170,2,3,3,CHECK,0,0,1,2,3,1507528229,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
173,2017/10/09,14:50:51,321,31410170,2,4,3,CHECK,0,0,1,2,3,1507528239,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
174,2017/10/09,14:51:02,321,31410170,2,5,3,CHECK,0,0,1,2,3,1507528252,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
175,2017/10/09,14:51:40,213,31410170,3,1,3,CHECK,0,0,3,1,2,1507528265,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_1
176,2017/10/09,14:51:57,213,31410170,3,2,3,CHECK,0,0,3,1,2,1507528300,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_2
177,2017/10/09,14:52:13,213,31410170,3,3,3,CHECK,0,0,3,1,2,1507528318,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_3
178,2017/10/09,14:52:27,213,31410170,3,4,3,CHECK,0,0,3,1,2,1507528334,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_4
179,2017/10/09,14:52:44,213,31410170,3,5,3,CHECK,0,0,3,1,2,1507528347,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_5
180,2017/10/09,15:01:57,321,31510087,1,1,3,CHECK,0,0,1,2,3,1507528891,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
181,2017/10/09,15:02:13,321,31510087,1,2,5,CHECK,0,0,1,2,3,1507528918,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
182,2017/10/09,15:02:34,321,31510087,1,3,7,CHECK,0,0,1,2,3,1507528934,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_3
183,2017/10/09,15:02:53,321,31510087,1,4,3,CHECK,0,0,1,2,3,1507528955,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
184,2017/10/09,15:03:08,321,31510087,1,5,3,CHECK,0,0,1,2,3,1507528975,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
185,2017/10/09,15:03:26,321,31510087,2,1,3,CHECK,0,0,1,2,3,1507528993,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
186,2017/10/09,15:03:40,321,31510087,2,2,3,CHECK,0,0,1,2,3,1507529007,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
187,2017/10/09,15:03:54,321,31510087,2,3,3,CHECK,0,0,1,2,3,1507529021,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
188,2017/10/09,15:04:07,321,31510087,2,4,3,CHECK,0,0,1,2,3,1507529035,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
189,2017/10/09,15:04:20,321,31510087,2,5,3,CHECK,0,0,1,2,3,1507529048,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
190,2017/10/09,15:05:00,213,31510087,3,1,3,CHECK,0,0,3,1,2,1507529064,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_1
191,2017/10/09,15:05:12,213,31510087,3,2,3,CHECK,0,0,3,1,2,1507529101,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_2
192,2017/10/09,15:05:23,213,31510087,3,3,3,CHECK,0,0,3,1,2,1507529113,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_3
193,2017/10/09,15:05:38,213,31510087,3,4,3,CHECK,0,0,3,1,2,1507529124,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
194,2017/10/09,15:05:52,213,31510087,3,5,3,CHECK,0,0,3,1,2,1507529139,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_5
195,2017/10/09,15:00:24,321,31510074,1,1,3,CHECK,0,0,1,2,3,1507528805,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
196,2017/10/09,15:00:47,321,31510074,1,2,3,CHECK,0,0,1,2,3,1507528825,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
197,2017/10/09,15:01:01,321,31510074,1,3,3,CHECK,0,0,1,2,3,1507528848,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_3
198,2017/10/09,15:01:17,321,31510074,1,4,3,CHECK,0,0,1,2,3,1507528862,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
199,2017/10/09,15:01:32,321,31510074,1,5,3,CHECK,0,0,1,2,3,1507528878,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
200,2017/10/09,15:01:53,321,31510074,2,1,3,CHECK,0,0,1,2,3,1507528895,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
201,2017/10/09,15:02:08,321,31510074,2,2,3,CHECK,0,0,1,2,3,1507528913,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
202,2017/10/09,15:02:23,321,31510074,2,3,3,CHECK,0,0,1,2,3,1507528928,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
203,2017/10/09,15:02:37,321,31510074,2,4,3,CHECK,0,0,1,2,3,1507528944,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
204,2017/10/09,15:02:49,321,31510074,2,5,3,CHECK,0,0,1,2,3,1507528958,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
205,2017/10/09,15:03:37,213,31510074,3,1,9,CHECK,0,0,3,1,2,1507528971,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_1
206,2017/10/09,15:03:52,213,31510074,3,2,3,CHECK,0,0,3,1,2,1507529018,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
207,2017/10/09,15:04:05,213,31510074,3,3,3,CHECK,0,0,3,1,2,1507529033,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_3
208,2017/10/09,15:04:18,213,31510074,3,4,3,CHECK,0,0,3,1,2,1507529046,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
209,2017/10/09,15:04:38,213,31510074,3,5,3,CHECK,0,0,3,1,2,1507529058,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
210,2017/10/09,15:03:59,321,72,1,1,5,CHECK,0,0,1,2,3,1507529004,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
211,2017/10/09,15:04:28,326,72,1,2,3,CHECK,0,0,6,2,3,1507529040,1,f,0,1,1,1,0,3,1,,,,,,,,0,0,0,1_2
212,2017/10/09,15:04:58,321,72,1,3,3,CHECK,0,0,1,2,3,1507529080,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_3
213,2017/10/09,15:05:11,321,72,1,4,3,CHECK,0,0,1,2,3,1507529099,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
214,2017/10/09,15:05:32,321,72,1,5,5,CHECK,0,0,1,2,3,1507529113,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
215,2017/10/09,15:06:01,321,72,2,1,3,CHECK,0,0,1,2,3,1507529135,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
216,2017/10/09,15:06:14,321,72,2,2,3,CHECK,0,0,1,2,3,1507529162,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
217,2017/10/09,15:06:28,321,72,2,3,3,CHECK,0,0,1,2,3,1507529175,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
218,2017/10/09,15:06:39,321,72,2,4,3,CHECK,0,0,1,2,3,1507529189,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
219,2017/10/09,15:06:57,321,72,2,5,5,CHECK,0,0,1,2,3,1507529200,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
220,2017/10/09,15:07:27,325,72,3,1,5,CHECK,0,0,5,2,3,1507529220,1,f,0,0,0,0,0,0,1,,,,,,,,0,1,0,3_1
221,2017/10/09,15:09:51,325,72,3,2,5,CHECK,0,0,5,2,3,1507529308,1,f,0,0,0,0,0,0,1,,,,,,,,0,1,0,3_2
222,2017/10/09,15:10:34,324,72,3,3,3,CHECK,0,0,4,2,3,1507529413,1,f,0,1,0,1,1,3,1,,,,,,,,0,1,0,3_3
223,2017/10/09,15:10:59,312,72,3,4,5,CHECK,0,0,2,1,3,1507529440,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
224,2017/10/09,15:11:15,324,72,3,5,3,CHECK,0,0,4,2,3,1507529460,1,f,0,1,0,1,1,3,1,,,,,,,,0,1,0,3_5
225,2017/10/09,15:02:35,321,31710150,1,1,3,CHECK,0,0,1,2,3,1507528929,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
226,2017/10/09,15:02:55,321,31710150,1,2,3,CHECK,0,0,1,2,3,1507528957,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_2
227,2017/10/09,15:03:08,321,31710150,1,3,3,CHECK,0,0,1,2,3,1507528976,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_3
228,2017/10/09,15:03:24,321,31710150,1,4,3,CHECK,0,0,1,2,3,1507528989,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
229,2017/10/09,15:03:40,321,31710150,1,5,5,CHECK,0,0,1,2,3,1507529005,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
230,2017/10/09,15:04:13,321,31710150,2,1,3,CHECK,0,0,1,2,3,1507529025,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
231,2017/10/09,15:04:29,321,31710150,2,2,3,CHECK,0,0,1,2,3,1507529055,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
232,2017/10/09,15:04:44,321,31710150,2,3,3,CHECK,0,0,1,2,3,1507529070,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
233,2017/10/09,15:05:10,321,31710150,2,4,5,CHECK,0,0,1,2,3,1507529085,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
234,2017/10/09,15:05:36,321,31710150,2,5,3,CHECK,0,0,1,2,3,1507529111,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
235,2017/10/09,15:06:21,463,31710150,3,1,5,CHECK,0,0,3,6,4,1507529138,1,f,0,1,1,1,0,3,1,,,,,,,,0,1,0,3_1
236,2017/10/09,15:07:39,463,31710150,3,2,5,CHECK,0,0,3,6,4,1507529226,1,f,0,1,1,1,0,3,1,,,,,,,,0,1,1,3_2
237,2017/10/09,15:08:50,213,31710150,3,3,3,CHECK,0,0,3,1,2,1507529314,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_3
238,2017/10/09,15:09:07,213,31710150,3,4,3,CHECK,0,0,3,1,2,1507529331,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_4
239,2017/10/09,15:09:20,213,31710150,3,5,3,CHECK,0,0,3,1,2,1507529347,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_5
240,2017/10/09,15:03:34,321,31710148,1,1,7,CHECK,0,0,1,2,3,1507528973,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
241,2017/10/09,15:04:13,321,31710148,1,2,5,CHECK,0,0,1,2,3,1507529017,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
242,2017/10/09,15:04:37,321,31710148,1,3,3,CHECK,0,0,1,2,3,1507529056,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
243,2017/10/09,15:05:01,321,31710148,1,4,9,CHECK,0,0,1,2,3,1507529078,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_4
244,2017/10/09,15:05:23,321,31710148,1,5,3,CHECK,0,0,1,2,3,1507529103,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
245,2017/10/09,15:06:09,321,31710148,2,1,5,CHECK,0,0,1,2,3,1507529127,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
246,2017/10/09,15:06:49,321,31710148,2,2,3,CHECK,0,0,1,2,3,1507529170,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
247,2017/10/09,15:07:12,321,31710148,2,3,3,CHECK,0,0,1,2,3,1507529210,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_3
248,2017/10/09,15:07:37,321,31710148,2,4,3,CHECK,0,0,1,2,3,1507529234,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
249,2017/10/09,15:08:00,321,31710148,2,5,3,CHECK,0,0,1,2,3,1507529259,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
250,2017/10/09,15:08:34,213,31710148,3,1,3,CHECK,0,0,3,1,2,1507529291,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_1
251,2017/10/09,15:09:16,213,31710148,3,2,3,CHECK,0,0,3,1,2,1507529318,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
252,2017/10/09,15:09:34,213,31710148,3,3,3,CHECK,0,0,3,1,2,1507529357,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_3
253,2017/10/09,15:10:19,213,31710148,3,4,3,CHECK,0,0,3,1,2,1507529375,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_4
254,2017/10/09,15:10:55,213,31710148,3,5,3,CHECK,0,0,3,1,2,1507529422,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_5
255,2017/10/09,15:08:25,321,31510058,1,1,3,CHECK,0,0,1,2,3,1507529271,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
256,2017/10/09,15:08:36,321,31510058,1,2,3,CHECK,0,0,1,2,3,1507529306,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
257,2017/10/09,15:08:46,321,31510058,1,3,7,CHECK,0,0,1,2,3,1507529316,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
258,2017/10/09,15:08:54,321,31510058,1,4,3,CHECK,0,0,1,2,3,1507529326,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
259,2017/10/09,15:09:04,321,31510058,1,5,3,CHECK,0,0,1,2,3,1507529334,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
260,2017/10/09,15:09:23,521,31510058,2,1,5,CHECK,0,0,1,2,5,1507529351,1,f,0,0,1,1,1,3,1,,,,,,,,1,0,1,2_1
261,2017/10/09,15:09:45,321,31510058,2,2,3,CHECK,0,0,1,2,3,1507529373,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_2
262,2017/10/09,15:09:57,321,31510058,2,3,3,CHECK,0,0,1,2,3,1507529387,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
263,2017/10/09,15:10:09,321,31510058,2,4,3,CHECK,0,0,1,2,3,1507529398,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_4
264,2017/10/09,15:10:25,321,31510058,2,5,5,CHECK,0,0,1,2,3,1507529410,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
265,2017/10/09,15:10:57,312,31510058,3,1,7,CHECK,0,0,2,1,3,1507529434,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_1
266,2017/10/09,15:11:27,213,31510058,3,2,3,CHECK,0,0,3,1,2,1507529458,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
267,2017/10/09,15:11:41,213,31510058,3,3,5,CHECK,0,0,3,1,2,1507529488,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
268,2017/10/09,15:11:51,213,31510058,3,4,7,CHECK,0,0,3,1,2,1507529502,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
269,2017/10/09,15:12:00,213,31510058,3,5,3,CHECK,0,0,3,1,2,1507529512,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_5
270,2017/10/09,14:50:23,321,31710046,1,1,5,CHECK,0,0,1,2,3,1507528204,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
271,2017/10/09,14:50:38,321,31710046,1,2,5,CHECK,0,0,1,2,3,1507528224,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
272,2017/10/09,14:51:05,321,31710046,1,3,7,CHECK,0,0,1,2,3,1507528241,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
273,2017/10/09,14:51:14,321,31710046,1,4,3,CHECK,0,0,1,2,3,1507528265,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
274,2017/10/09,14:51:27,321,31710046,1,5,3,CHECK,0,0,1,2,3,1507528275,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
275,2017/10/09,14:52:00,213,31710046,2,1,3,CHECK,0,0,3,1,2,1507528292,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
276,2017/10/09,14:52:25,213,31710046,2,2,3,CHECK,0,0,3,1,2,1507528320,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
277,2017/10/09,14:52:55,463,31710046,2,3,5,CHECK,0,0,3,6,4,1507528346,1,f,0,1,1,1,0,3,1,,,,,,,,0,1,0,2_3
278,2017/10/09,14:53:22,213,31710046,2,4,3,CHECK,0,0,3,1,2,1507528390,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
279,2017/10/09,14:53:34,213,31710046,2,5,3,CHECK,0,0,3,1,2,1507528402,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
280,2017/10/09,14:54:03,463,31710046,3,1,5,CHECK,0,0,3,6,4,1507528418,1,f,0,1,1,1,0,3,1,,,,,,,,0,1,0,3_1
281,2017/10/09,14:54:30,263,31710046,3,2,3,CHECK,0,0,3,6,2,1507528457,1,f,0,1,1,1,0,3,1,,,,,,,,0,1,1,3_2
282,2017/10/09,14:54:50,213,31710046,3,3,3,CHECK,0,0,3,1,2,1507528478,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_3
283,2017/10/09,14:55:03,213,31710046,3,4,3,CHECK,0,0,3,1,2,1507528491,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_4
284,2017/10/09,14:55:25,213,31710046,3,5,3,CHECK,0,0,3,1,2,1507528504,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_5
285,2017/10/09,15:27:30,321,31610075,1,1,5,CHECK,0,0,1,2,3,1507530420,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
286,2017/10/09,15:27:49,321,31610075,1,2,3,CHECK,0,0,1,2,3,1507530453,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_2
287,2017/10/09,15:28:05,321,31610075,1,3,3,CHECK,0,0,1,2,3,1507530470,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_3
288,2017/10/09,15:28:16,321,31610075,1,4,3,CHECK,0,0,1,2,3,1507530486,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
289,2017/10/09,15:28:28,321,31610075,1,5,3,CHECK,0,0,1,2,3,1507530497,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
290,2017/10/09,15:29:00,321,31610075,2,1,3,CHECK,0,0,1,2,3,1507530530,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
291,2017/10/09,15:29:12,321,31610075,2,2,3,CHECK,0,0,1,2,3,1507530541,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
292,2017/10/09,15:29:21,321,31610075,2,3,3,CHECK,0,0,1,2,3,1507530553,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
293,2017/10/09,15:29:33,321,31610075,2,4,3,CHECK,0,0,1,2,3,1507530562,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
294,2017/10/09,15:29:42,321,31610075,2,5,3,CHECK,0,0,1,2,3,1507530574,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
295,2017/10/09,15:30:24,213,31610075,3,1,5,CHECK,0,0,3,1,2,1507530585,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_1
296,2017/10/09,15:30:45,243,31610075,3,2,3,CHECK,0,0,3,4,2,1507530625,1,f,0,1,0,1,1,3,1,,,,,,,,0,1,0,3_2
297,2017/10/09,15:32:02,125,31610075,3,3,9,CHECK,0,0,5,2,1,1507530669,1,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_3
298,2017/10/09,15:33:34,123,31610075,3,4,7,CHECK,0,0,3,2,1,1507530793,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
299,2017/10/09,15:33:46,123,31610075,3,5,5,CHECK,0,0,3,2,1,1507530815,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
300,2017/10/09,15:02:16,321,31610135,1,1,3,CHECK,0,0,1,2,3,1507528927,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
301,2017/10/09,15:02:31,321,31610135,1,2,3,CHECK,0,0,1,2,3,1507528937,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
302,2017/10/09,15:02:40,321,31610135,1,3,3,CHECK,0,0,1,2,3,1507528952,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
303,2017/10/09,15:02:50,321,31610135,1,4,3,CHECK,0,0,1,2,3,1507528961,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
304,2017/10/09,15:03:01,321,31610135,1,5,3,CHECK,0,0,1,2,3,1507528971,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
305,2017/10/09,15:03:12,321,31610135,2,1,3,CHECK,0,0,1,2,3,1507528983,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
306,2017/10/09,15:03:25,321,31610135,2,2,5,CHECK,0,0,1,2,3,1507528992,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
307,2017/10/09,15:03:34,326,31610135,2,3,5,CHECK,0,0,6,2,3,1507529006,1,f,0,1,1,1,0,3,1,,,,,,,,0,0,0,2_3
308,2017/10/09,15:03:55,321,31610135,2,4,3,CHECK,0,0,1,2,3,1507529025,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
309,2017/10/09,15:04:03,321,31610135,2,5,3,CHECK,0,0,1,2,3,1507529036,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
310,2017/10/09,15:04:17,413,31610135,3,1,3,CHECK,0,0,3,1,4,1507529046,1,f,0,1,1,1,0,3,1,,,,,,,,0,1,1,3_1
311,2017/10/09,15:05:06,213,31610135,3,2,3,CHECK,0,0,3,1,2,1507529091,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_2
312,2017/10/09,15:05:18,213,31610135,3,3,5,CHECK,0,0,3,1,2,1507529106,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
313,2017/10/09,15:05:29,213,31610135,3,4,5,CHECK,0,0,3,1,2,1507529119,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
314,2017/10/09,15:05:41,213,31610135,3,5,3,CHECK,0,0,3,1,2,1507529130,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_5
315,2017/10/09,15:03:17,341,31610001,1,1,3,CHECK,0,0,1,4,3,1507528981,1,f,0,1,1,1,0,3,1,,,,,,,,1,0,1,1_1
316,2017/10/09,15:03:39,321,31610001,1,2,3,CHECK,0,0,1,2,3,1507529007,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
317,2017/10/09,15:03:56,326,31610001,1,3,5,CHECK,0,0,6,2,3,1507529021,1,f,0,1,1,1,0,3,1,,,,,,,,0,0,0,1_3
318,2017/10/09,15:04:15,321,31610001,1,4,3,CHECK,0,0,1,2,3,1507529045,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
319,2017/10/09,15:04:34,321,31610001,1,5,5,CHECK,0,0,1,2,3,1507529057,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_5
320,2017/10/09,15:05:17,321,31610001,2,1,3,CHECK,0,0,1,2,3,1507529084,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
321,2017/10/09,15:05:31,321,31610001,2,2,3,CHECK,0,0,1,2,3,1507529118,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
322,2017/10/09,15:05:45,321,31610001,2,3,3,CHECK,0,0,1,2,3,1507529136,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
323,2017/10/09,15:06:00,321,31610001,2,4,3,CHECK,0,0,1,2,3,1507529146,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
324,2017/10/09,15:06:10,321,31610001,2,5,3,CHECK,0,0,1,2,3,1507529161,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
325,2017/10/09,15:06:51,213,31610001,3,1,3,CHECK,0,0,3,1,2,1507529173,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_1
326,2017/10/09,15:07:10,213,31610001,3,2,5,CHECK,0,0,3,1,2,1507529211,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_2
327,2017/10/09,15:07:26,213,31610001,3,3,5,CHECK,0,0,3,1,2,1507529231,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_3
328,2017/10/09,15:07:44,213,31610001,3,4,3,CHECK,0,0,3,1,2,1507529247,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_4
329,2017/10/09,15:07:53,213,31610001,3,5,3,CHECK,0,0,3,1,2,1507529265,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_5
330,2017/10/09,15:01:08,321,31510156,1,1,3,CHECK,0,0,1,2,3,1507528825,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
331,2017/10/09,15:01:43,321,31510156,1,2,3,CHECK,0,0,1,2,3,1507528871,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
332,2017/10/09,15:02:01,321,31510156,1,3,3,CHECK,0,0,1,2,3,1507528904,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
333,2017/10/09,15:02:20,321,31510156,1,4,3,CHECK,0,0,1,2,3,1507528922,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
334,2017/10/09,15:02:35,321,31510156,1,5,3,CHECK,0,0,1,2,3,1507528941,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
335,2017/10/09,15:02:59,321,31510156,2,1,3,CHECK,0,0,1,2,3,1507528959,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
