,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q,counts,strategy
4268,2017/10/16,14:50:44,321,31710002,2,4,3,CHECK,0,0,1,2,3,1508133031,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
4273,2017/10/16,14:51:20,321,31710002,2,5,3,CHECK,0,0,1,2,3,1508133045,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
4303,2017/10/16,14:53:07,321,31710002,3,1,25,CHECK,0,0,1,2,3,1508133083,4,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
4437,2017/10/16,15:00:49,321,31710002,3,2,117,CHECK,0,0,1,2,3,1508133188,16,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
4445,2017/10/16,15:01:19,321,31710002,3,3,5,CHECK,0,0,1,2,3,1508133656,2,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
4466,2017/10/16,15:02:22,321,31710002,3,4,17,CHECK,0,0,1,2,3,1508133680,3,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
4476,2017/10/16,15:02:45,321,31710002,3,5,7,CHECK,0,0,1,2,3,1508133743,2,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
4484,2017/10/16,14:45:18,321,31610052,1,1,5,CHECK,0,0,1,2,3,1508132673,2,s,1,1,1,1,1,5,1,,,,,,,,s,,,1_1,15,s
4491,2017/10/16,14:45:33,321,31610052,1,2,5,CHECK,0,0,1,2,3,1508132719,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_2,15,n
4498,2017/10/16,14:45:51,321,31610052,1,3,5,CHECK,0,0,1,2,3,1508132734,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
4503,2017/10/16,14:46:02,321,31610052,1,4,3,CHECK,0,0,1,2,3,1508132752,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
4508,2017/10/16,14:46:15,321,31610052,1,5,3,CHECK,0,0,1,2,3,1508132762,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
4518,2017/10/16,14:46:45,321,31610052,2,1,7,CHECK,0,0,1,2,3,1508132777,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
4525,2017/10/16,14:46:57,321,31610052,2,2,5,CHECK,0,0,1,2,3,1508132806,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
4530,2017/10/16,14:47:10,321,31610052,2,3,3,CHECK,0,0,1,2,3,1508132817,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
4535,2017/10/16,14:47:20,321,31610052,2,4,3,CHECK,0,0,1,2,3,1508132830,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
4540,2017/10/16,14:47:31,321,31610052,2,5,3,CHECK,0,0,1,2,3,1508132841,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
4545,2017/10/16,14:48:05,321,31610052,3,1,3,CHECK,0,0,1,2,3,1508132854,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
4550,2017/10/16,14:48:16,321,31610052,3,2,3,CHECK,0,0,1,2,3,1508132886,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
4555,2017/10/16,14:48:26,321,31610052,3,3,3,CHECK,0,0,1,2,3,1508132897,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
4562,2017/10/16,14:48:41,321,31610052,3,4,5,CHECK,0,0,1,2,3,1508132907,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
4567,2017/10/16,14:48:52,321,31610052,3,5,3,CHECK,0,0,1,2,3,1508132923,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
4572,2017/10/16,14:46:59,321,31510156,1,1,3,CHECK,0,0,1,2,3,1508132802,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
4577,2017/10/16,14:47:17,321,31510156,1,2,3,CHECK,0,0,1,2,3,1508132820,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
4582,2017/10/16,14:47:32,321,31510156,1,3,3,CHECK,0,0,1,2,3,1508132838,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
4587,2017/10/16,14:47:51,321,31510156,1,4,3,CHECK,0,0,1,2,3,1508132853,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
4594,2017/10/16,14:48:07,321,31510156,1,5,5,CHECK,0,0,1,2,3,1508132872,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
4599,2017/10/16,14:48:33,321,31510156,2,1,3,CHECK,0,0,1,2,3,1508132890,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,15,r
4604,2017/10/16,14:48:53,321,31510156,2,2,3,CHECK,0,0,1,2,3,1508132914,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
4609,2017/10/16,14:49:22,321,31510156,2,3,3,CHECK,0,0,1,2,3,1508132933,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
4614,2017/10/16,14:49:37,321,31510156,2,4,3,CHECK,0,0,1,2,3,1508132963,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
4619,2017/10/16,14:49:55,321,31510156,2,5,3,CHECK,0,0,1,2,3,1508132978,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
4675,2017/10/16,14:57:15,321,31510156,3,1,43,CHECK,0,0,1,2,3,1508132999,12,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
4682,2017/10/16,14:57:53,321,31510156,3,2,5,CHECK,0,0,1,2,3,1508133437,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
4689,2017/10/16,14:58:20,321,31510156,3,3,5,CHECK,0,0,1,2,3,1508133474,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
4696,2017/10/16,14:58:56,321,31510156,3,4,5,CHECK,0,0,1,2,3,1508133501,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
4701,2017/10/16,14:59:11,321,31510156,3,5,3,CHECK,0,0,1,2,3,1508133537,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
4706,2017/10/16,14:48:19,321,31610025,1,1,3,CHECK,0,0,1,2,3,1508132836,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
4711,2017/10/16,14:48:37,321,31610025,1,2,3,CHECK,0,0,1,2,3,1508132900,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_2,15,n
4716,2017/10/16,14:48:51,321,31610025,1,3,3,CHECK,0,0,1,2,3,1508132918,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
4721,2017/10/16,14:49:04,321,31610025,1,4,3,CHECK,0,0,1,2,3,1508132932,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_4,15,n
4726,2017/10/16,14:49:21,321,31610025,1,5,3,CHECK,0,0,1,2,3,1508132945,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_5,15,n
4732,2017/10/16,14:49:44,321,31610025,2,1,3,CHECK,0,0,1,2,3,1508132964,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
4737,2017/10/16,14:49:55,321,31610025,2,2,3,CHECK,0,0,1,2,3,1508132985,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
4742,2017/10/16,14:50:07,321,31610025,2,3,3,CHECK,0,0,1,2,3,1508132996,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
4747,2017/10/16,14:50:20,321,31610025,2,4,3,CHECK,0,0,1,2,3,1508133008,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
4752,2017/10/16,14:50:30,321,31610025,2,5,3,CHECK,0,0,1,2,3,1508133020,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,15,r
4760,2017/10/16,14:52:35,321,31610025,3,1,5,CHECK,0,0,1,2,3,1508133033,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
4767,2017/10/16,14:53:47,321,31610025,3,2,5,CHECK,0,0,1,2,3,1508133156,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
4777,2017/10/16,14:54:51,321,31610025,3,3,7,CHECK,0,0,1,2,3,1508133228,2,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_3,15,s
4782,2017/10/16,14:55:23,321,31610025,3,4,3,CHECK,0,0,1,2,3,1508133292,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
4787,2017/10/16,14:55:43,321,31610025,3,5,3,CHECK,0,0,1,2,3,1508133324,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
4792,2017/10/16,14:54:10,321,s31610023,1,1,3,CHECK,0,0,1,2,3,1508133237,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
4799,2017/10/16,14:54:20,321,s31610023,1,2,5,CHECK,0,0,1,2,3,1508133251,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_2,15,n
4806,2017/10/16,14:54:34,321,s31610023,1,3,5,CHECK,0,0,1,2,3,1508133262,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
4811,2017/10/16,14:54:50,321,s31610023,1,4,3,CHECK,0,0,1,2,3,1508133274,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_4,15,n
4816,2017/10/16,14:55:03,321,s31610023,1,5,3,CHECK,0,0,1,2,3,1508133291,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_5,15,n
4821,2017/10/16,14:55:17,321,s31610023,2,1,3,CHECK,0,0,1,2,3,1508133306,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
4828,2017/10/16,14:55:32,321,s31610023,2,2,5,CHECK,0,0,1,2,3,1508133318,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
4833,2017/10/16,14:55:41,321,s31610023,2,3,3,CHECK,0,0,1,2,3,1508133333,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
4838,2017/10/16,14:55:51,321,s31610023,2,4,3,CHECK,0,0,1,2,3,1508133342,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
4843,2017/10/16,14:56:08,321,s31610023,2,5,3,CHECK,0,0,1,2,3,1508133352,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
4848,2017/10/16,14:56:42,321,s31610023,3,1,3,CHECK,0,0,1,2,3,1508133379,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
4853,2017/10/16,14:56:55,321,s31610023,3,2,3,CHECK,0,0,1,2,3,1508133403,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_2,15,s
4858,2017/10/16,14:57:28,321,s31610023,3,3,3,CHECK,0,0,1,2,3,1508133415,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_3,15,s
4863,2017/10/16,14:57:47,321,s31610023,3,4,3,CHECK,0,0,1,2,3,1508133448,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_4,15,s
4868,2017/10/16,14:58:00,321,s31610023,3,5,3,CHECK,0,0,1,2,3,1508133468,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_5,15,s
4876,2017/10/16,14:58:15,321,31710035,1,1,5,CHECK,0,0,1,2,3,1508133481,2,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
4881,2017/10/16,14:58:25,321,31710035,1,2,3,CHECK,0,0,1,2,3,1508133496,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
4886,2017/10/16,14:58:36,321,31710035,1,3,3,CHECK,0,0,1,2,3,1508133506,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
4891,2017/10/16,14:58:47,321,31710035,1,4,3,CHECK,0,0,1,2,3,1508133517,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
4896,2017/10/16,14:58:54,321,31710035,1,5,3,CHECK,0,0,1,2,3,1508133528,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
4916,2017/10/16,14:59:21,321,31710035,2,1,15,CHECK,0,0,1,2,3,1508133537,4,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
4927,2017/10/16,14:59:39,321,31710035,2,2,7,CHECK,0,0,1,2,3,1508133562,3,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
4932,2017/10/16,14:59:53,321,31710035,2,3,3,CHECK,0,0,1,2,3,1508133579,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
4937,2017/10/16,15:00:06,321,31710035,2,4,3,CHECK,0,0,1,2,3,1508133594,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
4949,2017/10/16,15:00:26,321,31710035,2,5,9,CHECK,0,0,1,2,3,1508133607,2,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
4977,2017/10/16,15:01:06,321,31710035,3,1,21,CHECK,0,0,1,2,3,1508133629,6,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
5183,2017/10/16,15:04:18,321,31710035,3,2,163,CHECK,0,0,1,2,3,1508133667,42,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
5206,2017/10/16,15:04:51,321,31710035,3,3,19,CHECK,0,0,1,2,3,1508133869,3,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
5266,2017/10/16,15:06:01,321,31710035,3,4,47,CHECK,0,0,1,2,3,1508133891,12,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
5281,2017/10/16,15:06:24,321,31710035,3,5,11,CHECK,0,0,1,2,3,1508133962,3,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
5296,2017/10/16,14:45:47,321,31710105,1,1,11,CHECK,0,0,1,2,3,1508132710,3,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
5304,2017/10/16,14:46:05,321,31710105,1,2,5,CHECK,0,0,1,2,3,1508132748,2,s,1,1,1,1,1,5,1,,,,,,,,,,,1_2,15,n
5311,2017/10/16,14:46:18,321,31710105,1,3,5,CHECK,0,0,1,2,3,1508132765,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
5316,2017/10/16,14:46:38,321,31710105,1,4,3,CHECK,0,0,1,2,3,1508132779,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
5321,2017/10/16,14:46:57,321,31710105,1,5,3,CHECK,0,0,1,2,3,1508132798,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_5,15,n
5338,2017/10/16,14:47:52,321,31710105,2,1,13,CHECK,0,0,1,2,3,1508132819,3,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
5343,2017/10/16,14:48:04,321,31710105,2,2,3,CHECK,0,0,1,2,3,1508132874,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
5350,2017/10/16,14:48:14,321,31710105,2,3,5,CHECK,0,0,1,2,3,1508132885,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
5355,2017/10/16,14:48:25,321,31710105,2,4,3,CHECK,0,0,1,2,3,1508132894,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
5360,2017/10/16,14:48:32,321,31710105,2,5,3,CHECK,0,0,1,2,3,1508132906,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,15,r
5437,2017/10/16,15:15:00,321,31710105,3,1,63,CHECK,0,0,1,2,3,1508132914,13,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_1,15,F*
5493,2017/10/16,16:00:37,321,31710105,3,2,45,CHECK,0,0,1,2,3,1508134502,10,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
5498,2017/10/16,16:01:27,321,31710105,3,3,3,CHECK,0,0,1,2,3,1508137238,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_3,15,s
5503,2017/10/16,16:02:01,321,31710105,3,4,3,CHECK,0,0,1,2,3,1508137287,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_4,15,s
5508,2017/10/16,16:03:17,321,31710105,3,5,3,CHECK,0,0,1,2,3,1508137322,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_5,15,s
5513,2017/10/16,15:23:06,321,s31710125,1,1,3,CHECK,0,0,1,2,3,1508134976,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
5518,2017/10/16,15:23:29,321,s31710125,1,2,3,CHECK,0,0,1,2,3,1508134987,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_2,15,r
5525,2017/10/16,15:23:49,321,s31710125,1,3,5,CHECK,0,0,1,2,3,1508135009,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
5537,2017/10/16,15:24:25,321,s31710125,1,4,9,CHECK,0,0,1,2,3,1508135029,2,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,15,r
5545,2017/10/16,15:24:49,321,s31710125,1,5,5,CHECK,0,0,1,2,3,1508135066,2,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,15,r
5555,2017/10/16,15:25:19,321,s31710125,2,1,7,CHECK,0,0,1,2,3,1508135092,2,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
5560,2017/10/16,15:26:42,321,s31710125,2,2,3,CHECK,0,0,1,2,3,1508135119,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
5565,2017/10/16,15:26:54,321,s31710125,2,3,3,CHECK,0,0,1,2,3,1508135202,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
5570,2017/10/16,15:27:12,321,s31710125,2,4,3,CHECK,0,0,1,2,3,1508135215,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
5577,2017/10/16,15:27:29,321,s31710125,2,5,5,CHECK,0,0,1,2,3,1508135232,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
5582,2017/10/16,15:27:50,321,s31710125,3,1,3,CHECK,0,0,1,2,3,1508135251,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_1,15,s
5587,2017/10/16,15:28:03,321,s31710125,3,2,3,CHECK,0,0,1,2,3,1508135271,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_2,15,s
5594,2017/10/16,15:28:19,321,s31710125,3,3,5,CHECK,0,0,1,2,3,1508135283,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
5601,2017/10/16,15:28:47,321,s31710125,3,4,5,CHECK,0,0,1,2,3,1508135299,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
5606,2017/10/16,15:29:01,321,s31710125,3,5,3,CHECK,0,0,1,2,3,1508135327,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_5,15,s
5611,2017/10/16,14:48:34,321,31610097,1,1,3,CHECK,0,0,1,2,3,1508132907,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
5616,2017/10/16,14:48:41,321,31610097,1,2,3,CHECK,0,0,1,2,3,1508132914,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
5621,2017/10/16,14:48:50,321,31610097,1,3,3,CHECK,0,0,1,2,3,1508132922,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
5626,2017/10/16,14:49:00,321,31610097,1,4,3,CHECK,0,0,1,2,3,1508132931,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
5635,2017/10/16,14:49:14,321,31610097,1,5,7,CHECK,0,0,1,2,3,1508132941,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_5,15,n
5640,2017/10/16,14:49:24,321,31610097,2,1,3,CHECK,0,0,1,2,3,1508132957,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
5645,2017/10/16,14:49:35,321,31610097,2,2,3,CHECK,0,0,1,2,3,1508132965,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
5650,2017/10/16,14:49:46,321,31610097,2,3,3,CHECK,0,0,1,2,3,1508132975,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
5655,2017/10/16,14:49:56,321,31610097,2,4,3,CHECK,0,0,1,2,3,1508132986,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
5660,2017/10/16,14:50:04,321,31610097,2,5,3,CHECK,0,0,1,2,3,1508132997,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
5729,2017/10/16,14:51:44,321,31610097,3,1,59,CHECK,0,0,1,2,3,1508133006,9,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
5736,2017/10/16,14:51:54,321,31610097,3,2,5,CHECK,0,0,1,2,3,1508133105,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
5741,2017/10/16,14:52:04,321,31610097,3,3,3,CHECK,0,0,1,2,3,1508133115,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_3,15,s
5746,2017/10/16,14:52:15,321,31610097,3,4,3,CHECK,0,0,1,2,3,1508133125,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_4,15,s
5751,2017/10/16,14:52:28,321,31610097,3,5,3,CHECK,0,0,1,2,3,1508133136,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_5,15,s
5756,2017/10/16,15:11:05,321,31710111,2,1,3,CHECK,0,0,1,2,3,1508134250,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,10,n
5761,2017/10/16,15:11:17,321,31710111,2,2,3,CHECK,0,0,1,2,3,1508134266,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,10,n
5766,2017/10/16,15:11:29,321,31710111,2,3,3,CHECK,0,0,1,2,3,1508134278,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,10,n
5771,2017/10/16,15:11:43,321,31710111,2,4,3,CHECK,0,0,1,2,3,1508134290,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,10,n
5779,2017/10/16,15:12:18,321,31710111,2,5,5,CHECK,0,0,1,2,3,1508134304,2,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,10,r
5850,2017/10/16,15:14:24,321,31710111,3,1,57,CHECK,0,0,1,2,3,1508134340,12,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_1,10,F*
6028,2017/10/16,15:19:06,321,31710111,3,2,147,CHECK,0,0,1,2,3,1508134465,30,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,10,r
6085,2017/10/16,15:21:25,321,31710111,3,3,45,CHECK,0,0,1,2,3,1508134747,11,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,10,n
6118,2017/10/16,15:22:07,321,31710111,3,4,25,CHECK,0,0,1,2,3,1508134886,7,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,10,n
6143,2017/10/16,15:22:36,321,31710111,3,5,19,CHECK,0,0,1,2,3,1508134928,5,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,10,n
6148,2017/10/16,14:48:32,321,s31710137,1,1,3,CHECK,0,0,1,2,3,1508132899,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
6153,2017/10/16,14:48:42,321,s31710137,1,2,3,CHECK,0,0,1,2,3,1508132913,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
6158,2017/10/16,14:48:53,321,s31710137,1,3,3,CHECK,0,0,1,2,3,1508132923,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
6165,2017/10/16,14:51:36,321,s31710137,1,4,5,CHECK,0,0,1,2,3,1508132934,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,15,r
6172,2017/10/16,14:51:45,321,s31710137,1,5,5,CHECK,0,0,1,2,3,1508133097,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_5,15,n
6177,2017/10/16,14:51:58,321,s31710137,2,1,3,CHECK,0,0,1,2,3,1508133111,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
6186,2017/10/16,14:52:14,321,s31710137,2,2,5,CHECK,0,0,1,2,3,1508133119,3,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
6191,2017/10/16,14:52:24,321,s31710137,2,3,3,CHECK,0,0,1,2,3,1508133135,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
6196,2017/10/16,14:52:41,321,s31710137,2,4,3,CHECK,0,0,1,2,3,1508133149,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
6201,2017/10/16,14:52:49,321,s31710137,2,5,3,CHECK,0,0,1,2,3,1508133161,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
6206,2017/10/16,14:53:12,321,s31710137,3,1,3,CHECK,0,0,1,2,3,1508133172,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
6213,2017/10/16,14:53:27,321,s31710137,3,2,5,CHECK,0,0,1,2,3,1508133193,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_2,15,s
6218,2017/10/16,14:53:39,321,s31710137,3,3,3,CHECK,0,0,1,2,3,1508133207,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_3,15,s
6223,2017/10/16,14:53:52,321,s31710137,3,4,3,CHECK,0,0,1,2,3,1508133219,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_4,15,s
6228,2017/10/16,14:54:04,321,s31710137,3,5,3,CHECK,0,0,1,2,3,1508133233,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_5,15,s
6233,2017/10/16,17:27:05,321,31710129,1,1,3,CHECK,0,0,1,2,3,1508142399,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
6238,2017/10/16,17:27:24,321,31710129,1,2,3,CHECK,0,0,1,2,3,1508142428,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
6245,2017/10/16,17:28:09,321,31710129,1,3,5,CHECK,0,0,1,2,3,1508142446,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
6250,2017/10/16,17:28:22,321,31710129,1,4,3,CHECK,0,0,1,2,3,1508142491,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
6255,2017/10/16,17:28:43,321,31710129,1,5,3,CHECK,0,0,1,2,3,1508142504,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
6260,2017/10/16,17:29:45,321,31710129,2,1,3,CHECK,0,0,1,2,3,1508142527,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
6267,2017/10/16,17:30:08,321,31710129,2,2,5,CHECK,0,0,1,2,3,1508142586,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
6272,2017/10/16,17:30:33,321,31710129,2,3,3,CHECK,0,0,1,2,3,1508142609,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
6277,2017/10/16,17:30:52,321,31710129,2,4,3,CHECK,0,0,1,2,3,1508142634,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
6282,2017/10/16,17:31:04,321,31710129,2,5,3,CHECK,0,0,1,2,3,1508142653,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
